Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
4,5,14,871,133,26,4.5,0.11,882.909,40.264,2831.727,2715.534
4,5,15,818,121,25,4.5,0.11,694.413,36.245,2285.155,2188.329
4,5,16,721,101,25,4.4,0.11,453.137,32.447,1514.62,1445.097
4,5,17,531,69,24,4.3,0.11,197.178,27.172,581.133,544.687
4,5,18,68,10,24,4.3,0.11,9.513,24.132,16.92,0.466
4,5,19,0,0,23,4.4,0.11,0,23,0,0
4,5,20,0,0,23,4.5,0.11,0,23,0,0
4,5,21,0,0,23,4.6,0.11,0,23,0,0
4,5,22,0,0,23,4.6,0.11,0,23,0,0
4,5,23,0,0,23,4.8,0.11,0,23,0,0
4,6,0,0,0,23,5,0.11,0,23,0,0
4,6,1,0,0,23,5.5,0.11,0,23,0,0
4,6,2,0,0,23,6.1,0.11,0,23,0,0
4,6,3,0,0,23,6.7,0.11,0,23,0,0
4,6,4,0,0,23,7.3,0.11,0,23,0,0
4,6,5,0,0,23,7.6,0.11,0,23,0,0
4,6,6,0,21,23,7.9,0.11,19.468,23.202,47.005,29.485
4,6,7,40,117,23,8.2,0.11,121.932,24.315,398.741,368.758
4,6,8,230,224,23,8.1,0.11,339.764,26.706,1147.282,1090.775
4,6,9,36,286,24,7.6,0.11,301.364,27.424,991.202,940.225
4,6,10,9,229,24,7.2,0.11,223.315,26.63,723.034,681.56
4,6,11,89,454,24,6.9,0.11,531.039,30.444,1727.126,1650.073
4,6,12,21,343,24,6.8,0.11,346.482,28.243,1123.082,1067.433
4,6,13,116,457,24,6.6,0.11,566.271,31.091,1841.377,1760.275
4,6,14,129,399,23,6.2,0.11,504.32,29.602,1656.896,1582.331
4,6,15,102,306,23,5.7,0.11,364.798,28.064,1209.11,1150.412
4,6,16,75,199,23,5.5,0.11,225.241,26.21,750.516,708.068
4,6,17,339,100,23,5.3,0.11,178.638,25.552,547.496,512.241
4,6,18,0,9,23,5,0.11,8.562,23.109,15.225,0
4,6,19,0,0,23,4.7,0.12,0,23,0,0
4,6,20,0,0,23,4.5,0.12,0,23,0,0
4,6,21,0,0,23,4.5,0.12,0,23,0,0
4,6,22,0,0,23,4.7,0.12,0,23,0,0
4,6,23,0,0,23,5,0.12,0,23,0,0
4,7,0,0,0,23,5,0.12,0,23,0,0
4,7,1,0,0,23,4.5,0.12,0,23,0,0
4,7,2,0,0,23,3.9,0.12,0,23,0,0
4,7,3,0,0,23,3.3,0.12,0,23,0,0
4,7,4,0,0,23,2.8,0.12,0,23,0,0
4,7,5,0,0,23,2.4,0.12,0,23,0,0
4,7,6,45,28,23,2.5,0.12,27.551,23.566,66.57,48.357
4,7,7,176,121,24,2.9,0.12,168.008,27.437,537.358,502.463
4,7,8,789,86,24,3.3,0.12,513.363,33.938,1718.28,1641.54
4,7,9,872,97,24,3.5,0.12,742.811,37.89,2424.346,2322.588
4,7,10,917,104,25,3.5,0.12,920.911,42.184,2926.857,2807.292
4,7,11,937,110,25,3.5,0.12,1029.564,44.189,3226.073,3095.906
4,7,12,939,114,26,3.5,0.12,1059.205,45.735,3292.286,3159.773
4,7,13,906,128,26,3.7,0.12,1002.522,44.123,3144.488,3017.212
4,7,14,875,125,26,3.9,0.12,877.121,41.413,2800.313,2685.232
4,7,15,817,116,26,4.1,0.12,687.173,37.759,2247.465,2151.974
4,7,16,714,101,26,4.2,0.12,448.289,33.572,1490.377,1421.713
4,7,17,511,72,25,4.3,0.12,194.194,28.126,571.04,534.952
4,7,18,45,12,25,4.5,0.12,11.416,25.154,20.393,3.817
4,7,19,0,0,25,4.8,0.12,0,25,0,0
4,7,20,0,0,24,5,0.12,0,24,0,0
4,7,21,0,0,24,5.1,0.12,0,24,0,0
4,7,22,0,0,23,5.2,0.12,0,23,0,0
4,7,23,0,0,23,5.2,0.12,0,23,0,0
4,8,0,0,0,22,5.1,0.12,0,22,0,0
4,8,1,0,0,22,4.9,0.12,0,22,0,0
4,8,2,0,0,22,4.6,0.12,0,22,0,0
4,8,3,0,0,22,4.4,0.12,0,22,0,0
4,8,4,0,0,21,4.1,0.12,0,21,0,0
4,8,5,0,0,21,3.9,0.12,0,21,0,0
4,8,6,252,30,22,3.8,0.12,39.542,22.613,82.653,63.87
4,8,7,642,72,22,3.6,0.12,266.668,26.816,833.824,788.424
4,8,8,801,93,23,3.2,0.12,527.656,33.38,1769.792,1691.227
4,8,9,875,110,23,2.5,0.12,758.632,39.79,2455.753,2352.881
4,8,10,914,121,24,1.9,0.12,935.531,47.222,2910.581,2791.593
4,8,11,941,122,24,1.3,0.12,1045.349,53.586,3148.082,3020.679
4,8,12,948,122,25,1.2,0.12,1075.766,56.174,3198.748,3069.55
4,8,13,922,130,25,1.8,0.12,1019.203,50.808,3108.634,2982.628
4,8,14,887,127,26,2.4,0.12,888.547,45.998,2783.764,2669.27
4,8,15,826,118,26,2.8,0.12,694.527,40.576,2245.769,2150.339
4,8,16,708,105,26,3,0.12,448.598,35.107,1481.626,1413.271
4,8,17,489,77,25,3.3,0.12,193.195,28.613,569.34,533.312
4,8,18,48,11,25,4,0.12,10.464,25.152,18.606,2.093
4,8,19,0,0,24,4.7,0.12,0,24,0,0
4,8,20,0,0,24,5,0.12,0,24,0,0
4,8,21,0,0,23,5.2,0.12,0,23,0,0
4,8,22,0,0,23,5.3,0.12,0,23,0,0
4,8,23,0,0,22,5.3,0.12,0,22,0,0
4,9,0,0,0,22,5.5,0.12,0,22,0,0
4,9,1,0,0,22,5.8,0.12,0,22,0,0
4,9,2,0,0,22,6.2,0.12,0,22,0,0
4,9,3,0,0,21,6.4,0.12,0,21,0,0
4,9,4,0,0,21,6.1,0.12,0,21,0,0
4,9,5,0,0,21,5.7,0.12,0,21,0,0
4,9,6,230,31,21,5.6,0.12,39.051,21.486,85.425,66.544
4,9,7,614,77,21,5.5,0.12,263.905,24.697,834.655,789.225
4,9,8,777,99,22,5.3,0.12,521.551,29.644,1773.794,1695.087
4,9,9,862,112,22,5.3,0.12,754.275,33.021,2506.845,2402.164
4,9,10,919,114,23,5.1,0.12,933.224,36.947,3026.285,2903.198
4,9,11,943,118,23,4.9,0.12,1043.205,38.97,3335.679,3201.628
4,9,12,948,120,24,4.5,0.12,1073.339,41.309,3394.389,3258.258
4,9,13,935,120,24,4.1,0.12,1021.105,41.411,3237.08,3106.523
4,9,14,907,115,24,3.9,0.12,892.899,39.691,2870.316,2752.755
4,9,15,397,271,24,4,0.12,542.144,33.389,1785.953,1706.815
4,9,16,756,92,24,4.3,0.12,458.124,31.631,1535.04,1464.793
4,9,17,557,67,23,4.6,0.12,199.222,26.071,586.468,549.833
4,9,18,79,13,22,4.8,0.12,12.367,22.161,22.542,5.889
4,9,19,0,0,22,5,0.12,0,22,0,0
4,9,20,0,0,22,5.1,0.12,0,22,0,0
4,9,21,0,0,22,5.2,0.12,0,22,0,0
4,9,22,0,0,22,5.4,0.12,0,22,0,0
4,9,23,0,0,21,5.8,0.12,0,21,0,0
4,10,0,0,0,21,6.3,0.12,0,21,0,0
4,10,1,0,0,21,6.7,0.12,0,21,0,0
4,10,2,0,0,21,6.9,0.12,0,21,0,0
4,10,3,0,0,21,7,0.12,0,21,0,0
4,10,4,0,0,21,7.1,0.12,0,21,0,0
4,10,5,0,0,21,7,0.12,0,21,0,0
4,10,6,229,34,21,6.9,0.12,42.017,21.461,95.435,76.199
4,10,7,599,82,22,6.8,0.12,264.955,25.219,838.607,793.037
4,10,8,750,111,23,6.7,0.12,519.632,29.509,1766.614,1688.162
4,10,9,826,131,23,6.6,0.12,747.326,32.429,2487.338,2383.347
4,10,10,866,145,23,6.5,0.12,922.084,34.733,3013.197,2890.573
4,10,11,883,155,23,6.4,0.12,1020.619,36.111,3298.398,3165.669
4,10,12,221,488,24,6.1,0.12,707.163,33.347,2283.876,2187.095
4,10,13,248,458,24,6,0.12,699.263,33.353,2264.254,2168.168
4,10,14,278,390,23,5.9,0.12,626.721,31.492,2056.122,1967.411
4,10,15,269,302,23,5.9,0.12,483.825,29.573,1610.09,1537.184
4,10,16,722,100,23,5.9,0.12,448.753,29.121,1517.037,1447.428
4,10,17,521,72,23,5.9,0.12,194.943,25.568,577.791,541.463
4,10,18,52,13,23,6,0.12,12.367,23.139,22.426,5.778
4,10,19,0,0,23,6.2,0.12,0,23,0,0
4,10,20,0,0,23,6.4,0.12,0,23,0,0
4,10,21,0,0,23,6.4,0.12,0,23,0,0
4,10,22,0,0,23,6.3,0.12,0,23,0,0
4,10,23,0,0,23,6.2,0.12,0,23,0,0
4,11,0,0,0,23,6.1,0.12,0,23,0,0
4,11,1,0,0,22,5.8,0.12,0,22,0,0
4,11,2,0,0,22,5.6,0.12,0,22,0,0
4,11,3,0,0,22,5.5,0.12,0,22,0,0
4,11,4,0,0,22,5.5,0.12,0,22,0,0
4,11,5,0,0,22,5.5,0.12,0,22,0,0
4,11,6,180,37,23,5.8,0.12,42.411,23.537,101.975,82.507
4,11,7,556,89,23,6,0.12,259.28,26.435,819.504,774.611
4,11,8,212,234,24,6.1,0.12,340.085,28.528,1137.921,1081.746
4,11,9,818,128,24,6,0.12,738.833,33.947,2444.373,2341.905
4,11,10,218,422,24,5.9,0.12,609.315,32.248,1985.776,1899.558
4,11,11,293,459,24,6,0.12,749.113,34.02,2419.739,2318.144
4,11,12,256,482,24,6,0.12,743.402,33.938,2397.15,2296.356
4,11,13,874,151,24,5.9,0.12,991.541,37.461,3191.62,3062.674
4,11,14,840,146,24,5.6,0.12,869.293,36.231,2830.151,2714.013
4,11,15,61,293,24,5.3,0.12,322.43,28.69,1060.397,1006.968
4,11,16,690,110,24,5.1,0.12,442.577,30.636,1485.919,1417.412
4,11,17,502,76,23,4.9,0.12,193.748,25.881,575.434,539.19
4,11,18,56,14,23,4.9,0.12,13.318,23.171,24.242,7.529
4,11,19,0,0,23,4.9,0.12,0,23,0,0
4,11,20,0,0,23,4.8,0.12,0,23,0,0
4,11,21,0,0,23,4.7,0.12,0,23,0,0
4,11,22,0,0,23,4.8,0.12,0,23,0,0
4,11,23,0,0,23,4.6,0.12,0,23,0,0
4,12,0,0,0,23,4.6,0.12,0,23,0,0
4,12,1,0,0,23,4.5,0.12,0,23,0,0
4,12,2,0,0,23,4.1,0.12,0,23,0,0
4,12,3,0,0,23,3.5,0.12,0,23,0,0
4,12,4,0,0,23,3,0.12,0,23,0,0
4,12,5,0,0,23,2.5,0.12,0,23,0,0
4,12,6,194,38,23,2.2,0.12,44.313,23.954,106.779,87.141
4,12,7,552,90,23,2.1,0.12,259.645,29.104,812.842,768.186
4,12,8,188,238,24,2.2,0.12,330.973,31.747,1091.417,1036.89
4,12,9,13,241,24,2.2,0.12,235.898,29.492,761.91,719.058
4,12,10,859,140,24,2,0.12,905.989,46.027,2830.468,2714.319
4,12,11,886,143,25,1.7,0.12,1011.41,51.151,3076.243,2951.385
4,12,12,895,143,25,1.6,0.12,1041.237,52.508,3144.132,3016.869
4,12,13,866,152,25,1.7,0.12,984.084,50.448,3005.029,2882.695
4,12,14,832,146,25,1.9,0.12,861.598,46.388,2692.806,2581.535
4,12,15,768,136,25,2.3,0.12,669.024,40.375,2162.181,2069.713
4,12,16,655,117,25,2.8,0.12,431.993,34.071,1429.206,1362.709
4,12,17,445,83,24,3.1,0.12,185.049,27.58,549.494,514.169
4,12,18,47,13,24,3,0.12,12.367,24.21,22.3,5.656
4,12,19,0,0,24,3.1,0.12,0,24,0,0
4,12,20,0,0,23,3.4,0.12,0,23,0,0
4,12,21,0,0,23,3.7,0.12,0,23,0,0
4,12,22,0,0,23,3.9,0.12,0,23,0,0
4,12,23,0,0,23,3.9,0.12,0,23,0,0
4,13,0,0,0,23,3.8,0.12,0,23,0,0
4,13,1,0,0,23,3.6,0.12,0,23,0,0
4,13,2,0,0,23,3.3,0.12,0,23,0,0
4,13,3,0,0,23,2.9,0.12,0,23,0,0
4,13,4,0,0,23,2.6,0.12,0,23,0,0
4,13,5,0,0,23,2.6,0.12,0,23,0,0
4,13,6,128,39,23,2.5,0.12,42.011,23.875,108.082,88.398
4,13,7,428,117,24,2.4,0.12,246.004,29.476,776.651,733.277
4,13,8,606,157,24,2.2,0.12,488.388,35.461,1614.925,1541.848
4,13,9,725,171,24,2.1,0.12,714.665,41.056,2293.87,2196.735
4,13,10,833,153,25,2.3,0.12,900.863,45.645,2817.221,2701.542
4,13,11,860,158,25,2.3,0.12,1007.25,48.058,3101.554,2975.8
4,13,12,857,167,26,2.2,0.12,1033.716,50.116,3150.681,3023.186
4,13,13,802,192,26,2.4,0.12,968.089,47.745,2986.397,2864.723
4,13,14,765,184,26,2.9,0.12,843.854,43.354,2667.034,2556.676
4,13,15,707,163,25,3.4,0.12,653.931,37.417,2135.646,2044.117
4,13,16,609,131,25,3.4,0.12,422.952,33.039,1403.324,1337.744
4,13,17,423,86,25,3.3,0.12,182.228,28.416,540.921,505.9
4,13,18,52,13,24,3.3,0.12,12.367,24.199,22.301,5.657
4,13,19,0,0,24,3.4,0.12,0,24,0,0
4,13,20,0,0,24,3.3,0.12,0,24,0,0
4,13,21,0,0,24,3.3,0.12,0,24,0,0
4,13,22,0,0,24,3.3,0.12,0,24,0,0
4,13,23,0,0,24,3.3,0.12,0,24,0,0
4,14,0,0,0,24,3.3,0.12,0,24,0,0
4,14,1,0,0,24,3.5,0.12,0,24,0,0
4,14,2,0,0,24,3.7,0.12,0,24,0,0
4,14,3,0,0,24,3.7,0.12,0,24,0,0
4,14,4,0,0,23,3.6,0.12,0,23,0,0
4,14,5,0,0,23,3.4,0.12,0,23,0,0
4,14,6,188,39,24,3.3,0.12,45.371,24.811,111.396,91.594
4,14,7,505,99,24,3.1,0.12,253.231,28.975,796.446,752.371
4,14,8,33,214,25,2.8,0.12,220.698,29.618,720.52,679.135
4,14,9,754,152,25,2.4,0.12,717.379,41.161,2302.869,2205.415
4,14,10,225,426,26,2,0.12,618.525,40.98,1946.57,1861.741
4,14,11,793,195,26,1.7,0.12,977.966,51.273,2969.375,2848.304
4,14,12,777,212,26,1.7,0.12,997.163,51.76,3016.399,2893.662
4,14,13,325,441,26,1.7,0.12,753.327,45.419,2327.829,2229.491
4,14,14,733,193,26,1.9,0.12,824.739,46.462,2572.843,2465.823
4,14,15,268,305,26,2.3,0.12,483.704,37.083,1561.652,1490.463
4,14,16,209,206,26,3,0.12,296.383,32.004,973.898,923.535
4,14,17,253,116,25,3.8,0.12,168.687,27.96,519.449,485.188
4,14,18,0,9,25,3.9,0.12,8.562,25.126,15.059,0
4,14,19,0,0,25,3.3,0.12,0,25,0,0
4,14,20,0,0,25,2.9,0.12,0,25,0,0
4,14,21,0,0,25,3,0.12,0,25,0,0
4,14,22,0,0,24,3.2,0.12,0,24,0,0
4,14,23,0,0,24,3.1,0.12,0,24,0,0
4,15,0,0,0,24,3,0.12,0,24,0,0
4,15,1,0,0,24,2.9,0.12,0,24,0,0
4,15,2,0,0,24,2.9,0.12,0,24,0,0
4,15,3,0,0,24,2.9,0.12,0,24,0,0
4,15,4,0,0,24,3,0.12,0,24,0,0
4,15,5,0,0,24,3.1,0.12,0,24,0,0
4,15,6,144,42,24,3.3,0.12,45.939,24.836,118.84,98.775
4,15,7,422,118,25,3.4,0.12,245.87,29.612,776.963,733.577
4,15,8,139,244,25,3.4,0.12,310.008,30.879,1021.648,969.593
4,15,9,631,215,25,3.2,0.12,688.2,38.474,2226.968,2132.203
4,15,10,681,239,26,3,0.12,853.523,43.24,2688.527,2577.408
4,15,11,737,231,26,2.8,0.12,963.155,46.115,2984.768,2863.151
4,15,12,418,421,26,2.7,0.12,847.839,43.982,2634.327,2525.128
4,15,13,763,205,26,2.7,0.12,946.064,46.117,2937.059,2817.133
4,15,14,727,195,26,2.6,0.12,820.706,43.789,2588.138,2480.576
4,15,15,159,318,26,2.6,0.12,416.861,35.026,1348.899,1285.248
4,15,16,531,153,26,2.6,0.12,403.605,34.775,1326.656,1263.793
4,15,17,320,103,25,2.6,0.12,173.09,28.678,523.438,489.036
4,15,18,0,13,25,2.7,0.12,12.049,25.215,21.558,4.94
4,15,19,0,0,25,2.9,0.12,0,25,0,0
4,15,20,0,0,25,3.3,0.12,0,25,0,0
4,15,21,0,0,24,3.8,0.12,0,24,0,0
4,15,22,0,0,24,4,0.12,0,24,0,0
4,15,23,0,0,24,4,0.12,0,24,0,0
4,16,0,0,0,24,3.8,0.12,0,24,0,0
4,16,1,0,0,23,3.4,0.12,0,23,0,0
4,16,2,0,0,23,2.8,0.12,0,23,0,0
4,16,3,0,0,23,2.2,0.12,0,23,0,0
4,16,4,0,0,23,2,0.12,0,23,0,0
4,16,5,0,0,23,2.1,0.12,0,23,0,0
4,16,6,106,44,23,2.7,0.12,45.547,23.93,123.227,103.006
4,16,7,283,125,24,3.6,0.12,207.728,27.788,664.352,624.957
4,16,8,21,204,24,4.4,0.12,202.049,27.305,663.192,623.838
4,16,9,433,288,24,4.9,0.12,610.115,33.345,2005.321,1918.41
4,16,10,733,204,25,5.1,0.12,865.059,37.913,2786.126,2671.548
4,16,11,264,472,25,5.3,0.12,731.026,35.605,2343.767,2244.864
4,16,12,244,490,25,5.3,0.12,728.942,35.57,2333.93,2235.376
4,16,13,427,394,25,5.4,0.12,808.445,36.603,2593.749,2485.987
4,16,14,309,387,25,5.6,0.12,646.014,34.061,2099.058,2008.826
4,16,15,30,266,24,5.8,0.12,273.88,27.754,898.286,850.602
4,16,16,426,170,24,6.2,0.12,369.51,28.868,1239.528,1179.752
4,16,17,197,119,24,6.7,0.12,157.718,25.941,494.022,460.662
4,16,18,0,10,24,7.3,0.12,9.259,24.091,16.43,0
4,16,19,0,0,24,7.9,0.12,0,24,0,0
4,16,20,0,0,24,8.4,0.12,0,24,0,0
4,16,21,0,0,24,8.8,0.12,0,24,0,0
4,16,22,0,0,23,8.9,0.12,0,23,0,0
4,16,23,0,0,23,8.8,0.12,0,23,0,0
4,17,0,0,0,23,8.4,0.12,0,23,0,0
4,17,1,0,0,23,8,0.12,0,23,0,0
4,17,2,0,0,23,7.7,0.12,0,23,0,0
4,17,3,0,0,23,7.7,0.12,0,23,0,0
4,17,4,0,0,23,7.7,0.12,0,23,0,0
4,17,5,0,0,23,7.7,0.12,0,23,0,0
4,17,6,0,29,23,7.7,0.12,26.898,23.3,79.172,60.513
4,17,7,13,123,23,7.7,0.12,118.081,24.336,388.026,358.422
4,17,8,163,247,24,7.5,0.12,325.765,27.753,1088.872,1034.435
4,17,9,327,324,24,7.3,0.12,561.754,30.583,1860.175,1778.408
4,17,10,362,395,24,7.2,0.12,714.76,32.441,2335.408,2236.801
4,17,11,81,461,24,7.2,0.12,526.83,30.201,1712.123,1635.602
4,17,12,430,418,24,7.2,0.12,855.447,34.093,2764.704,2650.885
4,17,13,470,383,24,7.3,0.12,838.039,33.798,2719.656,2607.434
4,17,14,269,396,24,7.4,0.12,620.294,31.184,2035.612,1947.628
4,17,15,318,296,24,7.5,0.12,507.318,29.837,1688.565,1612.878
4,17,16,99,209,23,7.4,0.12,243.732,25.835,814.292,769.584
4,17,17,462,86,23,7.3,0.12,189.538,25.161,567.425,531.465
4,17,18,49,18,23,7.1,0.12,14.799,23.148,27.056,10.243
4,17,19,0,0,23,6.9,0.12,0,23,0,0
4,17,20,0,0,22,6.6,0.12,0,22,0,0
4,17,21,0,0,22,6.4,0.12,0,22,0,0
4,17,22,0,0,22,6.1,0.12,0,22,0,0
4,17,23,0,0,22,6,0.12,0,22,0,0
4,18,0,0,0,22,5.9,0.12,0,22,0,0
4,18,1,0,0,22,6,0.12,0,22,0,0
4,18,2,0,0,22,6.1,0.12,0,22,0,0
4,18,3,0,0,22,6.3,0.12,0,22,0,0
4,18,4,0,0,22,6.3,0.12,0,22,0,0
4,18,5,0,0,22,6.3,0.12,0,22,0,0
4,18,6,0,23,22,6.4,0.12,21.313,22.271,62.573,44.502
4,18,7,0,93,23,6.6,0.12,86.284,24.089,281.008,255.197
4,18,8,750,111,24,6.7,0.12,523.769,30.557,1770.68,1692.084
4,18,9,828,127,24,6.8,0.12,746.944,33.228,2475.51,2371.938
4,18,10,884,130,24,6.7,0.12,918.014,35.437,2990.598,2868.775
4,18,11,903,137,24,6.5,0.12,1019.75,36.96,3283.733,3151.523
4,18,12,910,138,25,6.4,0.12,1047.309,38.45,3347.867,3213.384
4,18,13,313,447,25,6.4,0.12,744.9,34.539,2403.191,2302.182
4,18,14,870,131,24,6.6,0.12,869.215,34.949,2844.3,2727.661
4,18,15,821,117,24,6.7,0.12,681.111,32.51,2271.748,2175.397
4,18,16,729,99,24,6.6,0.12,444.855,29.619,1497.011,1428.112
4,18,17,548,70,24,6.4,0.12,195.269,26.428,571.804,535.688
4,18,18,99,18,23,5.9,0.12,13.835,23.157,25.2,8.453
4,18,19,0,0,23,5.5,0.12,0,23,0,0
4,18,20,0,0,23,5.3,0.12,0,23,0,0
4,18,21,0,0,23,5.3,0.12,0,23,0,0
4,18,22,0,0,23,5.5,0.12,0,23,0,0
4,18,23,0,0,23,5.9,0.12,0,23,0,0
4,19,0,0,0,23,6.1,0.12,0,23,0,0
4,19,1,0,0,22,6.1,0.12,0,22,0,0
4,19,2,0,0,22,5.9,0.12,0,22,0,0
4,19,3,0,0,22,5.6,0.12,0,22,0,0
4,19,4,0,0,22,5.3,0.12,0,22,0,0
4,19,5,0,0,22,4.9,0.12,0,22,0,0
4,19,6,266,45,22,4.7,0.12,56.925,22.826,139.947,119.134
4,19,7,14,125,23,4.7,0.12,120.207,24.893,394.243,364.419
4,19,8,743,118,23,4.7,0.12,527.219,31.327,1776.242,1697.448
4,19,9,828,131,24,4.8,0.12,751.004,35.674,2464.602,2361.417
4,19,10,894,129,24,5.1,0.12,925.719,37.828,2987.033,2865.336
4,19,11,243,479,24,5.3,0.12,709.031,34.283,2283.342,2186.58
4,19,12,921,133,24,5.4,0.12,1052.672,39.14,3355.678,3220.918
4,19,13,328,442,24,5.3,0.12,753.525,34.938,2427.894,2326.01
4,19,14,884,123,24,5.2,0.12,872.308,36.878,2833.322,2717.071
4,19,15,80,307,24,5.1,0.12,346.791,29.17,1140.42,1084.156
4,19,16,737,97,24,5.1,0.12,445.906,30.682,1493.996,1425.204
4,19,17,554,71,23,5,0.12,197.145,25.883,578.538,542.184
4,19,18,0,24,23,4.9,0.12,21.032,23.27,39.141,21.9
4,19,19,0,0,23,4.8,0.12,0,23,0,0
4,19,20,0,0,23,4.6,0.12,0,23,0,0
4,19,21,0,0,23,4.4,0.12,0,23,0,0
4,19,22,0,0,23,4.2,0.12,0,23,0,0
4,19,23,0,0,23,4,0.12,0,23,0,0
4,20,0,0,0,22,3.9,0.12,0,22,0,0
4,20,1,0,0,22,4.2,0.12,0,22,0,0
4,20,2,0,0,22,4.5,0.12,0,22,0,0
4,20,3,0,0,22,4.6,0.12,0,22,0,0
4,20,4,0,0,22,4.4,0.12,0,22,0,0
4,20,5,0,0,22,4.1,0.12,0,22,0,0
4,20,6,154,45,23,4.1,0.12,50.209,23.814,132.896,112.333
4,20,7,316,126,23,4.3,0.12,219.856,26.621,707.124,666.214
4,20,8,803,93,24,4.6,0.12,535.97,32.58,1799.208,1719.6
4,20,9,870,107,24,4.8,0.12,756.061,35.756,2482.308,2378.495
4,20,10,884,131,24,4.9,0.12,918.548,38.07,2960.849,2840.08
4,20,11,246,479,24,5,0.12,711.457,34.708,2287.327,2190.424
4,20,12,306,476,24,5.1,0.12,781.414,35.616,2504.085,2399.501
4,20,13,300,452,24,5.4,0.12,735.975,34.553,2373.206,2273.259
4,20,14,321,385,24,5.5,0.12,651.402,33.245,2123.409,2032.314
4,20,15,253,311,24,5.5,0.12,475.822,30.768,1573.345,1501.741
4,20,16,324,193,24,5.5,0.12,338.339,28.824,1130.339,1074.432
4,20,17,239,106,23,5.6,0.12,154.386,25.137,478.088,445.293
4,20,18,0,19,23,5.6,0.12,17.268,23.203,31.822,14.84
4,20,19,0,0,23,5.8,0.12,0,23,0,0
4,20,20,0,0,23,5.9,0.12,0,23,0,0
4,20,21,0,0,23,6.1,0.12,0,23,0,0
4,20,22,0,0,23,6.3,0.12,0,23,0,0
4,20,23,0,0,23,6.5,0.12,0,23,0,0
4,21,0,0,0,23,6.7,0.12,0,23,0,0
4,21,1,0,0,23,6.8,0.12,0,23,0,0
4,21,2,0,0,23,6.8,0.12,0,23,0,0
4,21,3,0,0,23,6.7,0.12,0,23,0,0
4,21,4,0,0,23,6.5,0.12,0,23,0,0
4,21,5,0,0,23,6.4,0.12,0,23,0,0
4,21,6,262,47,23,6.4,0.12,59.026,23.704,146.679,125.627
4,21,7,576,96,23,6.5,0.12,277.594,26.49,885.026,837.811
4,21,8,723,123,24,6.5,0.12,521.774,30.669,1761.021,1682.766
4,21,9,400,309,24,6.5,0.12,600.551,31.636,1983.758,1897.612
4,21,10,26,340,24,6.5,0.12,349.398,28.419,1136.333,1080.214
4,21,11,172,488,25,6.4,0.12,647.755,33.283,2089.128,1999.248
4,21,12,216,498,25,6.2,0.12,706.123,34.228,2270.195,2173.899
4,21,13,875,142,25,6.1,0.12,975.3,37.946,3132.747,3005.887
4,21,14,168,412,25,5.8,0.12,542.8,32.431,1765.034,1686.638
4,21,15,206,318,25,5.5,0.12,446.135,31.343,1468.248,1400.368
4,21,16,681,108,25,5.3,0.12,428.93,31.27,1431.347,1364.775
4,21,17,486,79,25,5.3,0.12,188.189,27.66,553.135,517.681
4,21,18,0,23,24,5.4,0.12,20.428,24.246,37.774,20.581
4,21,19,0,0,24,5.8,0.12,0,24,0,0
4,21,20,0,0,24,6.2,0.12,0,24,0,0
4,21,21,0,0,24,6.6,0.12,0,24,0,0
4,21,22,0,0,24,6.8,0.12,0,24,0,0
4,21,23,0,0,24,6.9,0.12,0,24,0,0
4,22,0,0,0,24,6.8,0.12,0,24,0,0
4,22,1,0,0,24,6.5,0.12,0,24,0,0
4,22,2,0,0,24,6.3,0.12,0,24,0,0
4,22,3,0,0,24,6.1,0.12,0,24,0,0
4,22,4,0,0,24,6,0.12,0,24,0,0
4,22,5,0,0,24,5.8,0.12,0,24,0,0
4,22,6,70,52,24,5.8,0.12,51.153,24.686,147.066,126
4,22,7,273,134,24,5.9,0.12,213.971,26.89,689.988,649.685
4,22,8,392,216,25,5.8,0.12,424.299,30.846,1416.699,1350.646
4,22,9,204,354,25,5.7,0.12,493.821,31.851,1617.99,1544.804
4,22,10,310,414,25,5.7,0.12,685.063,34.49,2216.457,2122.065
4,22,11,140,487,25,5.7,0.12,615.136,33.501,1979.509,1893.513
4,22,12,83,478,25,5.5,0.12,546.348,32.723,1756.563,1678.467
4,22,13,362,429,25,5.2,0.12,770.815,36.329,2471.489,2368.06
4,22,14,91,399,25,4.9,0.12,459.52,32.008,1489.219,1420.596
4,22,15,98,314,25,4.6,0.12,364.878,30.801,1194.09,1135.924
4,22,16,593,132,25,4.1,0.12,410.185,32.016,1362.071,1297.953
4,22,17,401,92,25,3.7,0.12,179.024,28.156,532.763,498.031
4,22,18,47,19,24,3.6,0.12,15.628,24.24,28.492,11.629
4,22,19,0,0,24,3.8,0.12,0,24,0,0
4,22,20,0,0,24,4,0.12,0,24,0,0
4,22,21,0,0,24,4.2,0.12,0,24,0,0
4,22,22,0,0,24,4.3,0.12,0,24,0,0
4,22,23,0,0,24,4.3,0.12,0,24,0,0
4,23,0,0,0,24,4.4,0.12,0,24,0,0
4,23,1,0,0,24,4.5,0.12,0,24,0,0
4,23,2,0,0,24,4.4,0.12,0,24,0,0
4,23,3,0,0,24,4.1,0.12,0,24,0,0
4,23,4,0,0,24,4,0.12,0,24,0,0
